Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Diesel,Fuel_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Age
1313,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,Second,24.0,1396.0,88.76,5.0,10.73 Lakh,1.9,True,False,False,True,16,16
1317,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Second,19.5,1248.0,75.0,5.0,9.5 Lakh,2.5,True,False,False,True,11,11
1320,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,First,22.69,1995.0,190.0,5.0,52.46 Lakh,13.95,True,False,True,False,11,11
1324,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,First,20.89,1197.0,81.8,5.0,6.07 Lakh,6.06,False,True,False,True,5,5
1336,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,First,14.75,2967.0,245.0,7.0,1.04 Cr,67.0,True,False,True,False,8,8
1362,Maruti Alto K10 VXI,Kolkata,2018,2100,First,24.07,998.0,67.1,5.0,4.33 Lakh,3.6,False,True,False,True,6,6
1363,Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,First,18.9,1197.0,81.86,5.0,8.63 Lakh,7.55,False,True,True,False,6,6
1368,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,First,18.9,1197.0,81.86,5.0,6.68 Lakh,6.17,False,True,False,True,5,5
1369,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,First,22.0,1582.0,126.2,5.0,14.07 Lakh,2.5,True,False,False,True,16,16
1381,Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,First,19.6,1461.0,108.45,5.0,15.05 Lakh,11.5,True,False,True,False,8,8
1393,Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,First,18.9,1197.0,81.86,5.0,7.98 Lakh,6.2,False,True,True,False,6,6
1407,Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,First,11.36,2755.0,171.5,7.0,24.82 Lakh,15.49,True,False,True,False,8,8
1412,Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,First,17.57,1193.0,88.7,5.0,7.63 Lakh,4.0,False,True,False,True,8,8
1427,Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,First,13.68,2393.0,147.8,7.0,22.86 Lakh,19.92,True,False,False,True,6,6
1437,Ford EcoSport 1.5 Petrol Titanium,Pune,2018,17000,First,17.0,1497.0,121.36,5.0,11.06 Lakh,9.2,False,True,False,True,6,6
1443,Maruti Alto K10 VXI,Hyderabad,2016,10000,First,24.07,998.0,67.1,5.0,4.53 Lakh,3.5,False,True,False,True,8,8
1455,Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,First,14.28,1798.0,138.03,5.0,19.39 Lakh,4.5,False,True,False,True,14,14
1472,Hyundai Elantra 2.0 SX Option AT,Delhi,2017,9500,First,14.62,1999.0,149.92,5.0,21.77 Lakh,16.35,False,True,True,False,7,7
1490,Hyundai Creta 1.6 SX Automatic Diesel,Chennai,2016,55000,First,17.6,1582.0,126.2,5.0,18.35 Lakh,12.5,True,False,True,False,8,8
1494,Volkswagen Ameo 1.5 TDI Comfortline,Jaipur,2016,58095,First,21.66,1498.0,108.62,5.0,9.19 Lakh,5.8,True,False,False,True,8,8
1495,Tata Zest Revotron 1.2 XT,Kolkata,2015,7445,First,17.57,1193.0,88.7,5.0,8.09 Lakh,5.0,False,True,False,True,9,9
1497,Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,28321,First,14.28,1798.0,138.03,5.0,23.25 Lakh,17.49,False,True,True,False,6,6
1505,Land Rover Range Rover Sport SE,Kochi,2019,26013,First,12.65,2993.0,255.0,5.0,1.39 Cr,97.07,True,False,True,False,5,5
1519,Maruti Dzire AMT ZDI Plus,Hyderabad,2017,28226,First,28.4,1248.0,73.75,5.0,11.52 Lakh,9.15,True,False,True,False,7,7
1525,Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,29200,First,23.0,1498.0,98.96,5.0,13.23 Lakh,7.7,True,False,False,True,8,8
1529,Tata Zest Quadrajet 1.3 XT,Coimbatore,2018,38310,First,20.65,1248.0,88.7,5.0,10.06 Lakh,6.69,True,False,False,True,6,6
1531,Skoda Rapid 1.5 TDI AT Style,Kolkata,2017,31300,First,21.72,1498.0,108.4,5.0,15.34 Lakh,10.5,True,False,True,False,7,7
1532,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,11241,First,13.68,2393.0,147.8,8.0,24.01 Lakh,22.55,True,False,False,True,5,5
1542,Mahindra Thar CRDe,Jaipur,2016,19000,First,16.55,2498.0,105.0,6.0,11.39 Lakh,9.25,True,False,False,True,8,8
1544,Ford Aspire Titanium Diesel,Coimbatore,2017,30279,First,26.1,1498.0,99.0,5.0,9.79 Lakh,7.29,True,False,False,True,7,7
1545,Mini Cooper 3 DOOR D,Mumbai,2016,20000,First,20.7,1496.0,113.98,4.0,35 Lakh,23.5,True,False,True,False,8,8
1547,Mahindra Verito 1.5 D4 BSIV,Pune,2015,90000,Second,21.03,1461.0,65.0,5.0,9.26 Lakh,3.1,True,False,False,True,9,9
1558,Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2017,22389,First,17.0,1198.0,73.75,5.0,8.68 Lakh,7.23,False,True,False,True,7,7
1568,Land Rover Discovery Sport TD4 HSE 7S,Mumbai,2017,40000,First,12.81,1999.0,148.31,7.0,66.39 Lakh,41.5,True,False,True,False,7,7
1574,Volkswagen Tiguan 2.0 TDI Highline,Jaipur,2017,50510,First,17.06,1968.0,141.0,5.0,36.45 Lakh,24.9,True,False,True,False,7,7
1583,Audi Q7 45 TDI Quattro Premium Plus,Kochi,2019,6773,First,14.75,2967.0,245.0,7.0,91.38 Lakh,72.94,True,False,True,False,5,5
1589,Mahindra Bolero ZLX,Jaipur,2013,63000,First,15.96,2523.0,62.1,7.0,11.15 Lakh,5.5,True,False,False,True,11,11
1631,BMW X1 M Sport sDrive 20d,Kochi,2017,32838,First,17.05,1995.0,190.0,5.0,50.97 Lakh,30.29,True,False,True,False,7,7
1652,Jaguar XE 2.0L Diesel Prestige,Hyderabad,2017,4000,First,13.6,1999.0,177.0,5.0,53.41 Lakh,38.0,True,False,True,False,7,7
1663,Maruti Wagon R LXI,Delhi,2012,45631,Second,22.5,998.0,67.04,5.0,4.59 Lakh,2.74,False,True,False,True,12,12
1677,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,12248,First,18.9,1197.0,81.86,5.0,6.54 Lakh,4.9,False,True,False,True,7,7
1680,Maruti Alto K10 VXI,Coimbatore,2011,48624,First,24.07,998.0,67.1,5.0,4.7 Lakh,3.22,False,True,False,True,13,13
1689,BMW 5 Series 520d Luxury Line,Kochi,2018,32586,First,22.48,1995.0,190.0,5.0,67.87 Lakh,37.3,True,False,True,False,6,6
1690,Mercedes-Benz GLE 350d,Coimbatore,2018,40129,First,11.57,2987.0,254.79,5.0,95.13 Lakh,70.8,True,False,True,False,6,6
1692,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2018,10393,First,18.9,1197.0,81.86,5.0,6.62 Lakh,6.03,False,True,False,True,6,6
1704,Honda Amaze V CVT Petrol,Pune,2018,1700,First,19.0,1199.0,88.76,5.0,9.44 Lakh,7.8,False,True,True,False,6,6
1708,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,58661,First,15.17,1968.0,181.0,5.0,48.64 Lakh,28.03,True,False,True,False,8,8
1717,Mahindra Xylo D4,Hyderabad,2015,169000,First,14.95,2489.0,93.7,7.0,11.69 Lakh,5.0,True,False,False,True,9,9
1725,Maruti Ciaz Zeta,Mumbai,2017,5500,First,21.56,1462.0,103.25,5.0,11.11 Lakh,8.2,False,True,False,True,7,7
1743,Maruti Wagon R LXI,Ahmedabad,2010,21002,First,22.5,998.0,67.04,5.0,4.74 Lakh,2.75,False,True,False,True,14,14
1747,Maruti Eeco 7 Seater Standard,Coimbatore,2017,28371,First,15.1,1196.0,73.0,7.0,4.98 Lakh,4.74,False,True,False,True,7,7
1754,Renault KWID Climber 1.0 MT,Delhi,2017,15000,First,21.7,999.0,67.0,5.0,4.98 Lakh,4.25,False,True,False,True,7,7
1773,Honda WRV i-VTEC VX,Kochi,2018,15135,First,17.5,1199.0,88.7,5.0,10.57 Lakh,9.29,False,True,False,True,6,6
1783,Maruti Wagon R VXI AMT,Coimbatore,2017,37832,First,22.5,998.0,67.0,5.0,6.33 Lakh,5.23,False,True,True,False,7,7
1784,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2016,43041,First,18.9,1197.0,81.86,5.0,8.1 Lakh,6.01,False,True,False,True,8,8
1793,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2017,31184,First,18.9,1197.0,81.86,5.0,6.4 Lakh,5.0,False,True,False,True,7,7
1794,Maruti Dzire AMT ZDI Plus,Pune,2017,41747,First,28.4,1248.0,73.75,5.0,11.26 Lakh,9.0,True,False,True,False,7,7
1797,Toyota Etios Liva 1.2 VX Dual Tone,Coimbatore,2019,20877,First,18.16,1197.0,78.9,5.0,7.59 Lakh,7.27,False,True,False,True,5,5
1798,Maruti Swift VXI,Mumbai,2016,23555,First,22.0,1197.0,81.8,5.0,7 Lakh,5.1,False,True,False,True,8,8
1803,Volkswagen Polo GT TSI,Mumbai,2016,28000,First,17.21,1197.0,103.5,5.0,11.26 Lakh,7.25,False,True,True,False,8,8
1805,Tata Bolt Quadrajet XE,Hyderabad,2017,40000,First,22.95,1248.0,74.0,5.0,7.43 Lakh,5.25,True,False,False,True,7,7
1823,Hyundai Elantra 1.6 SX Option AT,Ahmedabad,2014,49000,First,18.23,1582.0,126.2,5.0,22.43 Lakh,8.9,True,False,True,False,10,10
1824,Jeep Compass 2.0 Limited Option Black,Mumbai,2017,7000,First,17.1,1956.0,170.0,5.0,24.02 Lakh,17.45,True,False,False,True,7,7
1826,Toyota Corolla Altis 1.8 GL,Kochi,2012,83184,First,14.28,1798.0,138.03,5.0,21.69 Lakh,6.22,False,True,False,True,12,12
1830,Mercedes-Benz GLE 350d,Coimbatore,2017,33552,First,11.57,2987.0,254.79,5.0,95.13 Lakh,64.87,True,False,True,False,7,7
1841,Mercedes-Benz A Class A180 Sport,Mumbai,2016,17000,First,15.5,1595.0,122.0,5.0,34.63 Lakh,17.25,False,True,True,False,8,8
1842,Hyundai Grand i10 1.2 Kappa Magna,Kochi,2018,46493,First,18.9,1197.0,81.86,5.0,6.32 Lakh,5.53,False,True,False,True,6,6
1855,BMW 3 Series 320d,Ahmedabad,2011,100000,Second,22.69,1995.0,190.0,5.0,43.31 Lakh,10.9,True,False,True,False,13,13
1872,Maruti Eeco 7 Seater Standard,Mumbai,2014,34669,First,15.1,1196.0,73.0,7.0,4.71 Lakh,2.9,False,True,False,True,10,10
1877,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,10601,First,11.36,2755.0,171.5,7.0,20.74 Lakh,19.65,True,False,True,False,5,5
1885,Mercedes-Benz GLS 350d Grand Edition,Delhi,2018,6000,First,11.0,2987.0,258.0,7.0,1.02 Cr,79.0,True,False,True,False,6,6
1886,Hyundai Grand i10 1.2 Kappa Sportz,Delhi,2018,9434,First,18.9,1197.0,81.86,5.0,6.71 Lakh,5.75,False,True,False,True,6,6
1896,Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2018,35569,First,17.0,1198.0,73.75,5.0,8.68 Lakh,7.27,False,True,False,True,6,6
1902,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2017,15000,First,12.9,2755.0,174.5,7.0,34.45 Lakh,30.0,True,False,True,False,7,7
1920,Maruti Dzire VDI,Delhi,2016,45376,First,28.4,1248.0,73.75,5.0,8.58 Lakh,5.75,True,False,False,True,8,8
1923,Ford EcoSport 1.5 Diesel Titanium Plus,Kochi,2017,78526,First,23.0,1498.0,98.96,5.0,12.67 Lakh,8.09,True,False,False,True,7,7
1926,BMW X1 sDrive 20d xLine,Coimbatore,2015,42265,Second,20.68,1995.0,190.0,5.0,48.18 Lakh,22.24,True,False,True,False,9,9
1932,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,26000,First,23.0,1498.0,98.96,5.0,11.89 Lakh,8.99,True,False,False,True,7,7
1934,Maruti Dzire ZDI Plus,Jaipur,2017,24000,First,28.4,1248.0,73.75,5.0,10.48 Lakh,8.2,True,False,False,True,7,7
1955,Hyundai Verna VTVT 1.6 SX Option,Delhi,2013,57478,Second,17.0,1591.0,121.3,5.0,13.59 Lakh,5.25,False,True,False,True,11,11
1961,Maruti Vitara Brezza ZDi,Hyderabad,2016,41372,First,24.3,1248.0,88.5,5.0,11.02 Lakh,9.3,True,False,False,True,8,8
1963,Mercedes-Benz GLA Class 200 d Sport,Pune,2017,35000,First,17.9,2143.0,136.0,5.0,41.94 Lakh,23.5,True,False,True,False,7,7
1990,Maruti Dzire VDI,Mumbai,2012,74000,Second,28.4,1248.0,73.75,5.0,8.94 Lakh,4.25,True,False,False,True,12,12
1991,Jeep Compass 2.0 Longitude,Kochi,2018,28937,First,17.1,1956.0,170.0,5.0,21.38 Lakh,17.02,True,False,False,True,6,6
1994,Toyota Corolla Altis 1.4 DG,Coimbatore,2013,63854,First,21.43,1364.0,86.79,5.0,19.27 Lakh,7.12,True,False,False,True,11,11
1995,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3000,First,24.3,1248.0,88.5,5.0,12.88 Lakh,11.25,True,False,True,False,6,6
1998,Hyundai Xcent 1.2 VTVT SX,Mumbai,2014,64241,First,20.14,1197.0,81.86,5.0,8.27 Lakh,3.67,False,True,False,True,10,10
2003,BMW X1 sDrive 20d xLine,Bangalore,2016,28143,First,20.68,1995.0,190.0,5.0,48.18 Lakh,28.5,True,False,True,False,8,8
2008,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,67000,First,13.68,2393.0,147.8,7.0,22.87 Lakh,16.5,True,False,False,True,7,7
2013,Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,2018,5354,First,18.9,1197.0,81.86,5.0,7.37 Lakh,6.76,False,True,True,False,6,6
2014,Volkswagen Polo 1.0 MPI Comfortline,Chennai,2016,42000,Second,18.78,999.0,75.0,5.0,7.33 Lakh,5.5,False,True,False,True,8,8
2025,Maruti Eeco 7 Seater Standard,Coimbatore,2013,54885,First,15.1,1196.0,73.0,7.0,4.98 Lakh,3.75,False,True,False,True,11,11
2030,Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,25121,First,13.68,2393.0,147.8,7.0,23.06 Lakh,17.11,True,False,False,True,8,8
2041,Mahindra Bolero SLE,Hyderabad,2012,75000,First,15.96,2523.0,62.1,7.0,10.32 Lakh,4.3,True,False,False,True,12,12
2054,Maruti Ignis 1.2 Alpha,Mumbai,2017,1000,First,20.89,1197.0,81.8,5.0,7.87 Lakh,6.36,False,True,False,True,7,7
2056,BMW 7 Series 730Ld Eminence,Kochi,2015,29966,Second,16.77,2993.0,261.49,5.0,1.4 Cr,43.6,True,False,True,False,9,9
2061,Jeep Compass 2.0 Longitude,Coimbatore,2018,33218,First,17.1,1956.0,170.0,5.0,22.46 Lakh,19.05,True,False,False,True,6,6
2073,Mini Cooper 5 DOOR D,Hyderabad,2017,2000,First,20.7,1496.0,113.98,5.0,42.48 Lakh,34.0,True,False,True,False,7,7
2075,Tata Zest Revotron 1.2T XMS,Chennai,2015,40000,First,17.57,1193.0,88.7,5.0,7.69 Lakh,4.0,False,True,False,True,9,9
2079,Ford Aspire Titanium Plus Diesel,Kolkata,2015,2800,First,26.1,1498.0,99.0,5.0,9.4 Lakh,8.41,True,False,False,True,9,9
2086,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2016,37429,First,18.9,1197.0,81.86,5.0,8.1 Lakh,5.89,False,True,False,True,8,8
2088,Honda City i-VTEC V,Delhi,2011,67031,First,17.4,1497.0,117.3,5.0,11.85 Lakh,4.0,False,True,False,True,13,13
2090,Maruti Celerio VXI AMT,Mumbai,2016,47691,First,23.1,998.0,67.04,5.0,6.08 Lakh,3.94,False,True,True,False,8,8
2094,Maruti Dzire VDI,Kolkata,2015,28193,First,28.4,1248.0,73.75,5.0,8.36 Lakh,5.25,True,False,False,True,9,9
2095,Mercedes-Benz SLC 43 AMG,Coimbatore,2019,2526,First,19.0,2996.0,362.07,2.0,1.06 Cr,83.96,False,True,True,False,5,5
2097,Mercedes-Benz E-Class E 220 d,Hyderabad,2013,85000,First,16.1,1950.0,194.0,5.0,71.15 Lakh,21.0,True,False,True,False,11,11
2098,Hyundai Grand i10 1.2 Kappa Sportz,Ahmedabad,2015,20780,First,18.9,1197.0,81.86,5.0,6.82 Lakh,4.3,False,True,False,True,9,9
2111,Mercedes-Benz GLE 250d,Kochi,2017,25601,First,17.9,2143.0,201.15,5.0,78.76 Lakh,56.73,True,False,True,False,7,7
2119,Ford Freestyle Titanium Petrol,Mumbai,2007,1261,First,19.0,1194.0,94.68,5.0,8.12 Lakh,6.0,False,True,False,True,17,17
2120,Hyundai Elite i20 Asta Option,Coimbatore,2017,59450,First,18.6,1197.0,81.86,5.0,9.78 Lakh,7.53,False,True,False,True,7,7
2127,Maruti Baleno Delta,Mumbai,2016,12573,First,21.4,1197.0,83.1,5.0,7.36 Lakh,5.8,False,True,False,True,8,8
2134,Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,First,12.9,2755.0,174.5,7.0,38.11 Lakh,31.0,True,False,True,False,7,7
2138,Maruti Ertiga ZDI,Delhi,2013,68000,First,25.47,1248.0,88.5,7.0,11.75 Lakh,4.85,True,False,False,True,11,11
2151,Maruti Swift VDI,Hyderabad,2013,84000,First,28.4,1248.0,74.0,5.0,8.44 Lakh,5.65,True,False,False,True,11,11
2157,Hyundai Creta 1.6 SX Option,Delhi,2016,24347,First,15.8,1591.0,121.3,5.0,16.06 Lakh,11.0,False,True,False,True,8,8
2160,Honda City i-VTEC CVT VX,Mumbai,2017,17000,First,18.0,1497.0,117.3,5.0,15.29 Lakh,11.6,False,True,True,False,7,7
2166,Honda Brio 1.2 VX MT,Kochi,2014,41460,First,18.5,1198.0,86.8,5.0,6.63 Lakh,3.95,False,True,False,True,10,10
2178,Land Rover Discovery HSE Luxury 3.0 TD6,Mumbai,2017,35000,First,18.0,2993.0,255.0,7.0,1.27 Cr,41.6,True,False,True,False,7,7
2182,Toyota Fortuner 2.8 4WD MT,Bangalore,2015,150386,First,14.24,2755.0,174.5,7.0,39.6 Lakh,23.0,True,False,False,True,9,9
2185,Maruti Vitara Brezza ZDi Plus,Ahmedabad,2017,80000,First,24.3,1248.0,88.5,5.0,10.91 Lakh,8.0,True,False,False,True,7,7
2187,Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,Mumbai,2016,13000,First,12.95,1999.0,152.88,5.0,25.75 Lakh,17.75,False,True,True,False,8,8
2195,Maruti Wagon R VXI,Kolkata,2016,16956,First,22.5,998.0,67.04,5.0,5.29 Lakh,3.6,False,True,False,True,8,8
2200,Maruti Wagon R VXI,Mumbai,2010,38000,Second,22.5,998.0,67.04,5.0,5.61 Lakh,1.75,False,True,False,True,14,14
2220,Honda Brio 1.2 VX AT,Mumbai,2017,20000,First,16.5,1198.0,86.8,5.0,8.05 Lakh,5.99,False,True,True,False,7,7
2224,Toyota Etios Cross 1.4L GD,Kochi,2016,36681,First,23.59,1364.0,67.06,5.0,8.82 Lakh,6.71,True,False,False,True,8,8
2229,Honda City i-VTEC CVT ZX,Coimbatore,2018,20300,First,18.0,1497.0,117.3,5.0,17.38 Lakh,14.21,False,True,True,False,6,6
2231,Maruti Celerio ZXI MT,Kochi,2017,21799,First,23.1,998.0,67.04,5.0,5.69 Lakh,5.11,False,True,False,True,7,7
2233,Toyota Innova Crysta 2.8 ZX AT,Hyderabad,2017,35358,First,11.36,2755.0,171.5,7.0,26.56 Lakh,22.99,True,False,True,False,7,7
2239,Tata Tiago 1.2 Revotron XT,Jaipur,2016,42700,First,23.84,1199.0,84.0,5.0,5.61 Lakh,3.6,False,True,False,True,8,8
2242,Toyota Fortuner 2.8 4WD MT,Hyderabad,2010,110000,First,14.24,2755.0,174.5,7.0,37.51 Lakh,13.7,True,False,False,True,14,14
2245,Maruti Wagon R VXI 1.2,Mumbai,2015,55000,First,21.5,1197.0,81.8,5.0,5.88 Lakh,3.1,False,True,False,True,9,9
2251,Honda City i-DTEC ZX,Hyderabad,2017,46000,First,25.6,1498.0,98.6,5.0,16.95 Lakh,12.9,True,False,False,True,7,7
2260,BMW 5 Series 520d Luxury Line,Ahmedabad,2012,95000,Second,22.48,1995.0,190.0,5.0,63.71 Lakh,17.5,True,False,True,False,12,12
2275,Ford EcoSport 1.5 Diesel Titanium,Delhi,2017,39000,First,23.0,1498.0,98.96,5.0,11.47 Lakh,8.45,True,False,False,True,7,7
2277,Toyota Fortuner 2.8 4WD MT,Mumbai,2010,140000,First,14.24,2755.0,174.5,7.0,37.46 Lakh,10.75,True,False,False,True,14,14
2290,Maruti Swift VDI,Kochi,2016,62192,First,28.4,1248.0,74.0,5.0,7.88 Lakh,5.22,True,False,False,True,8,8
2292,Maruti Ciaz Alpha,Kochi,2018,38394,First,21.56,1462.0,103.25,5.0,11.37 Lakh,9.18,False,True,False,True,6,6
2309,Hyundai Elantra 2.0 SX Option AT,Delhi,2016,28000,First,14.62,1999.0,149.92,5.0,21.77 Lakh,13.9,False,True,True,False,8,8
2313,Volkswagen Vento 1.5 TDI Trendline,Mumbai,2011,47000,First,20.64,1498.0,108.5,5.0,11.3 Lakh,3.25,True,False,False,True,13,13
2319,Mercedes-Benz E-Class E 350 d,Coimbatore,2019,9312,First,18.0,2987.0,258.0,5.0,92.5 Lakh,78.8,True,False,True,False,5,5
2326,Hyundai Elantra 2.0 SX Option AT,Coimbatore,2015,58239,First,14.62,1999.0,149.92,5.0,23.64 Lakh,9.69,False,True,True,False,9,9
2333,Nissan Terrano XL D Option,Mumbai,2014,51000,First,19.87,1461.0,83.14,5.0,15.06 Lakh,5.65,True,False,False,True,10,10
2334,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2016,88008,Second,12.9,2755.0,174.5,7.0,34.45 Lakh,22.5,True,False,True,False,8,8
2341,Mercedes-Benz GLA Class 200 d Sport,Mumbai,2018,10000,First,17.9,2143.0,136.0,5.0,41.94 Lakh,28.9,True,False,True,False,6,6
2364,Mini Cooper Convertible S,Chennai,2012,17000,Second,16.82,1998.0,189.08,4.0,44.28 Lakh,22.0,False,True,True,False,12,12
2370,Mini Cooper 3 DOOR S,Mumbai,2013,21000,First,17.44,1998.0,189.08,4.0,39.57 Lakh,21.5,False,True,True,False,11,11
2380,Skoda Rapid 1.6 MPI AT Ambition,Mumbai,2017,32000,First,14.84,1598.0,103.52,5.0,13.7 Lakh,8.11,False,True,True,False,7,7
2387,Maruti Ertiga VDI,Delhi,2017,65000,First,25.47,1248.0,88.5,7.0,11.16 Lakh,7.65,True,False,False,True,7,7
2397,Ford EcoSport 1.5 Petrol Trend,Kolkata,2016,21460,First,17.0,1497.0,121.36,5.0,9.47 Lakh,6.0,False,True,False,True,8,8
2400,Honda Jazz V CVT,Hyderabad,2015,33000,First,19.0,1199.0,88.7,5.0,10.17 Lakh,7.25,False,True,True,False,9,9
2410,Maruti Vitara Brezza ZDi Plus,Jaipur,2017,48324,First,24.3,1248.0,88.5,5.0,11.47 Lakh,9.0,True,False,False,True,7,7
2413,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2017,20773,First,24.0,1186.0,73.97,5.0,8.17 Lakh,5.92,True,False,False,True,7,7
2414,Volkswagen Polo 1.5 TDI Highline,Kolkata,2016,22000,First,20.14,1498.0,88.0,5.0,9.58 Lakh,6.29,True,False,False,True,8,8
2423,BMW 3 Series 320d,Mumbai,2013,25000,First,22.69,1995.0,190.0,5.0,47.87 Lakh,17.99,True,False,True,False,11,11
2428,Mahindra Xylo H4,Chennai,2015,82000,Second,14.02,2179.0,118.3,7.0,11.67 Lakh,4.85,True,False,False,True,9,9
2438,Maruti Dzire VDI,Hyderabad,2011,110000,First,28.4,1248.0,73.75,5.0,9.14 Lakh,4.0,True,False,False,True,13,13
2443,Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,First,20.14,1498.0,88.0,5.0,9.96 Lakh,3.6,True,False,False,True,12,12
2445,BMW 5 Series 520d Luxury Line,Ahmedabad,2013,55000,First,22.48,1995.0,190.0,5.0,63.71 Lakh,21.75,True,False,True,False,11,11
2446,Mercedes-Benz GLC 220d 4MATIC Sport,Mumbai,2017,25000,First,17.9,2143.0,170.0,5.0,64.14 Lakh,45.0,True,False,True,False,7,7
2447,Maruti Alto K10 VXI,Coimbatore,2011,46808,Second,24.07,998.0,67.1,5.0,4.7 Lakh,3.19,False,True,False,True,13,13
2448,Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,First,20.14,1197.0,81.86,5.0,7.85 Lakh,6.2,False,True,False,True,9,9
2454,Hyundai Creta 1.6 SX Option,Mumbai,2016,29477,First,15.8,1591.0,121.3,5.0,16.36 Lakh,10.25,False,True,False,True,8,8
2455,Toyota Fortuner 2.8 2WD AT,Delhi,2017,40000,First,12.9,2755.0,174.5,7.0,37.38 Lakh,30.0,True,False,True,False,7,7
2459,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,30000,First,23.0,1498.0,98.96,5.0,11.89 Lakh,8.99,True,False,False,True,7,7
2464,Tata Zest Revotron 1.2T XE,Delhi,2017,47000,Second,17.57,1193.0,88.7,5.0,6.62 Lakh,4.5,False,True,False,True,7,7
2485,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,First,24.3,1248.0,88.5,5.0,11.75 Lakh,9.38,True,False,False,True,7,7
2488,Tata Hexa XTA,Coimbatore,2019,14233,First,17.6,2179.0,153.86,7.0,22.74 Lakh,17.85,True,False,True,False,5,5
2495,Skoda Superb Style 1.8 TSI AT,Mumbai,2010,62004,Second,14.67,1798.0,177.46,5.0,33.36 Lakh,3.75,False,True,True,False,14,14
2496,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25500,First,21.5,1498.0,108.5,5.0,15.86 Lakh,8.95,True,False,True,False,8,8
2509,Mercedes-Benz E-Class E 220 d,Mumbai,2018,11000,First,16.1,1950.0,194.0,5.0,70.55 Lakh,56.5,True,False,True,False,6,6
2510,BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,Second,22.69,1995.0,190.0,5.0,54.43 Lakh,21.0,True,False,True,False,10,10
2528,Land Rover Discovery SE 3.0 TD6,Delhi,2016,59000,First,18.0,2993.0,255.0,7.0,1.13 Cr,36.75,True,False,True,False,8,8
2533,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,20969,First,17.9,2143.0,136.0,5.0,45.36 Lakh,27.87,True,False,True,False,7,7
2534,Maruti Vitara Brezza ZDi,Kolkata,2018,2900,First,24.3,1248.0,88.5,5.0,10.13 Lakh,8.75,True,False,False,True,6,6
2536,Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,First,21.13,1498.0,108.4,5.0,14.22 Lakh,11.92,True,False,False,True,6,6
2545,Mahindra NuvoSport N8,Coimbatore,2017,37712,First,17.45,1493.0,100.0,7.0,11.77 Lakh,7.57,True,False,False,True,7,7
2558,Datsun redi-GO T Option,Kochi,2018,30953,First,22.7,799.0,53.64,5.0,4.05 Lakh,3.48,False,True,False,True,6,6
2563,Jeep Compass 2.0 Limited 4X4,Coimbatore,2018,48188,First,16.3,1956.0,170.0,5.0,26.95 Lakh,21.69,True,False,False,True,6,6
